,zip,zip add,Lat,Lng
3779,29462,"29462, Germany",52.9228913,11.1281545
3780,7334,"07334, Germany",50.6301522,11.4634486
3781,1917,"01917, Germany",51.2841235,14.1133767
3782,28309,"28309, Germany",53.0418089,8.896474099999999
3783,77815,"77815, Germany",48.6824642,8.1500317
3784,74369,"74369, Germany",49.0019895,9.1084101
3785,82418,"82418, Germany",47.6819779,11.1949681
3786,66887,"66887, Germany",49.5803036,7.5135941
3787,51647,"51647, Germany",51.0462082,7.6225495
3788,88276,"88276, Germany",47.8102585,9.6008876
3789,61479,"61479, Germany",50.2164005,8.401577399999999
3790,77977,"77977, Germany",48.2641802,7.7279579
3791,32457,"32457, Germany",52.2253083,8.9402185
3792,79809,"79809, Germany",47.6796234,8.182172699999999
3793,58769,"58769, Germany",51.3119731,7.6194494
3794,99887,"99887, Germany",50.8318947,10.6635763
3795,17406,"17406, Germany",53.8772976,13.9226407
3796,39646,"39646, Germany",52.4352116,10.9869604
3797,45968,"45968, Germany",51.5540454,6.998364
3798,56864,"56864, Germany",50.0709681,7.035585299999999
3799,88697,"88697, Germany",47.7250136,9.337529199999999
3800,48159,"48159, Germany",52.0050893,7.593563899999999
3801,85591,"85591, Germany",48.1055968,11.7754001
3802,2791,"02791, Germany",50.9564824,14.7224231
3803,21337,"21337, Germany",53.2466765,10.4429366
3804,21684,"21684, Germany",53.5652739,9.5091349
3805,97957,"97957, Germany",49.612306,9.8388399
3806,21147,"21147, Germany",53.4801718,9.8498355
3807,35759,"35759, Germany",50.6340132,8.1859716
3808,91484,"91484, Germany",49.602279,10.4360357
3809,39539,"39539, Germany",52.83068309999999,12.1672396
3810,72074,"72074, Germany",48.5723636,9.0779068
3811,84307,"84307, Germany",48.403296,12.7469045
3812,55435,"55435, Germany",49.9531646,8.0098028
3813,1833,"01833, Germany",51.0488464,14.0790883
3814,24327,"24327, Germany",54.2591447,10.6544506
3815,78647,"78647, Germany",48.0833884,8.647262699999999
3816,83334,"83334, Germany",47.7740484,12.7829992
3817,68642,"68642, Germany",49.6362023,8.482947
3818,6925,"06925, Germany",51.7307201,13.0443907
3819,35510,"35510, Germany",50.42159179999999,8.630666
3820,48301,"48301, Germany",51.9286432,7.3736495
3821,68775,"68775, Germany",49.3716438,8.526013299999999
3822,17440,"17440, Germany",53.9821261,13.7786377
3823,77656,"77656, Germany",48.4717525,7.9214075
3824,24878,"24878, Germany",54.4458812,9.5543581
3825,48351,"48351, Germany",51.9102302,7.8222339
3826,35102,"35102, Germany",50.7242612,8.6303129
3827,91781,"91781, Germany",49.0272347,10.9710359
3828,6528,"06528, Germany",51.4505828,11.2355362
3829,56377,"56377, Germany",50.3083712,7.8094446
3830,99755,"99755, Germany",51.55160619999999,10.6136475
3831,80337,"80337, Germany",48.1251024,11.5584376
3832,96269,"96269, Germany",50.1760039,10.9510331
3833,38268,"38268, Germany",52.2009705,10.2828449
3834,38440,"38440, Germany",52.4206786,10.7700258
3835,16866,"16866, Germany",52.9847887,12.3597868
3836,18249,"18249, Germany",53.7781415,12.0183628
3837,64324,"64324, Germany",na,na
3838,3055,"03055, Germany",51.7941895,14.3056705
3839,56290,"56290, Germany",50.1064188,7.462504399999999
3840,6311,"06311, Germany",51.5547328,11.4876197
3841,92271,"92271, Germany",49.6201476,11.9135676
3842,55559,"55559, Germany",49.8777552,7.8964245
3843,24629,"24629, Germany",53.8090449,10.0077386
3844,90455,"90455, Germany",49.3715268,11.0785899
3845,31199,"31199, Germany",52.1005455,9.9563817
3846,91186,"91186, Germany",49.2644268,11.0533138
3847,49843,"49843, Germany",52.4936805,6.878314199999999
3848,87727,"87727, Germany",48.1520745,10.2396343
3849,46070,"46070, Germany",na,na
3850,85643,"85643, Germany",48.0957431,12.047014
3851,15517,"15517, Germany",52.3680179,14.0594725
3852,2708,"02708, Germany",51.0773984,14.6555802
3853,4860,"04860, Germany",51.5486301,12.9525423
3854,78132,"78132, Germany",48.2098474,8.2318594
3855,39435,"39435, Germany",51.9409979,11.4250499
3856,65321,"65321, Germany",50.2127916,7.996386999999999
3857,99894,"99894, Germany",50.8579815,10.5641434
3858,17248,"17248, Germany",53.2920019,12.7461091
3859,38550,"38550, Germany",52.4375386,10.5849963
3860,79312,"79312, Germany",48.1197306,7.866377099999999
3861,85570,"85570, Germany",48.1997776,11.872263
3862,85764,"85764, Germany",48.24764260000001,11.5544353
3863,73207,"73207, Germany",48.7210184,9.427827599999999
3864,18258,"18258, Germany",53.9330301,12.1023876
3865,67240,"67240, Germany",49.57741739999999,8.3599128
3866,28205,"28205, Germany",53.07013689999999,8.8437507
3867,85435,"85435, Germany",48.31025289999999,11.925775
3868,36110,"36110, Germany",50.680927,9.5816182
3869,47929,"47929, Germany",51.3331676,6.339554499999999
3870,25997,"25997, Germany",54.7692552,8.2863588
3871,74743,"74743, Germany",49.442809,9.3358505
3872,1990,"01990, Germany",51.3779309,13.7575979
3873,66885,"66885, Germany",49.54989579999999,7.458628800000001
3874,94377,"94377, Germany",48.9538889,12.6073343
3875,66987,"66987, Germany",49.2645652,7.5750289
3876,16792,"16792, Germany",53.0054451,13.365508
3877,89195,"89195, Germany",48.2954429,9.9824976
3878,26689,"26689, Germany",53.2006565,7.794635700000001
3879,16227,"16227, Germany",52.8419071,13.7391022
3880,24969,"24969, Germany",54.689184,9.199888099999999
3881,35394,"35394, Germany",50.5714513,8.7174674
3882,49688,"49688, Germany",52.79434699999999,7.892511599999999
3883,87497,"87497, Germany",47.6018294,10.409659
3884,44879,"44879, Germany",51.4284308,7.1544452
3885,1936,"01936, Germany",51.2656667,13.9043743
3886,26835,"26835, Germany",53.3057211,7.5938167
3887,29367,"29367, Germany",52.7064073,10.4152057
3888,22043,"22043, Germany",53.5683271,10.1007587
3889,34537,"34537, Germany",51.0964448,9.1169931
3890,10317,"10317, Germany",52.49854389999999,13.484745
3891,24237,"24237, Germany",na,na
3892,74599,"74599, Germany",49.2123895,10.0677257
3893,86672,"86672, Germany",48.553582,10.9113423
3894,21680,"21680, Germany",53.5852809,9.4637422
3895,86157,"86157, Germany",48.3632185,10.8671198
3896,24800,"24800, Germany",54.2670421,9.5139678
3897,92360,"92360, Germany",49.17564429999999,11.4264509
3898,17438,"17438, Germany",54.0520998,13.7495169
3899,82398,"82398, Germany",47.8124645,11.1367858
3900,28777,"28777, Germany",53.2098621,8.527771
3901,99976,"99976, Germany",51.2562623,10.3591531
3902,94372,"94372, Germany",49.0334071,12.629515
3903,65195,"65195, Germany",50.1053491,8.1976788
3904,82178,"82178, Germany",48.16322570000001,11.3421615
3905,33449,"33449, Germany",51.77997999999999,8.3236176
3906,46047,"46047, Germany",51.4762613,6.885038100000001
3907,68766,"68766, Germany",49.3261824,8.518684499999999
3908,39524,"39524, Germany",52.582928,12.0388604
3909,23562,"23562, Germany",53.8301518,10.7089304
3910,1594,"01594, Germany",51.2606788,13.2323241
3911,87561,"87561, Germany",47.359939,10.2947451
3912,10437,"10437, Germany",52.5455109,13.4072944
3913,36325,"36325, Germany",50.6509641,9.1697024
3914,31028,"31028, Germany",52.08679790000001,9.786251499999999
3915,16547,"16547, Germany",52.70171329999999,13.3018473
3916,34454,"34454, Germany",51.4014535,8.9955229
3917,48465,"48465, Germany",52.34422970000001,7.208050600000001
3918,29451,"29451, Germany",53.0986852,11.109336
3919,9514,"09514, Germany",50.735314,13.1866916
3920,79115,"79115, Germany",47.99036390000001,7.820171299999998
3921,56659,"56659, Germany",50.4582506,7.261018199999999
3922,1778,"01778, Germany",50.7569262,13.7923125
3923,31598,"31598, Germany",na,na
3924,48155,"48155, Germany",51.94751609999999,7.6603488
3925,89616,"89616, Germany",48.2355199,9.686233099999999
3926,58453,"58453, Germany",51.4360422,7.3717166
3927,31603,"31603, Germany",52.4535713,8.7573571
3928,94065,"94065, Germany",48.7291338,13.6009117
3929,17419,"17419, Germany",53.93924,14.1875783
3930,86529,"86529, Germany",48.5629444,11.2322974
3931,6128,"06128, Germany",51.45926679999999,11.9475091
3932,74542,"74542, Germany",49.1988255,9.7916904
3933,71093,"71093, Germany",48.613717,9.0657204
3934,23896,"23896, Germany",53.65720109999999,10.5804462
3935,6721,"06721, Germany",51.0798131,11.9302703
3936,44329,"44329, Germany",51.5730339,7.543860499999999
3937,88171,"88171, Germany",47.5824064,9.9090586
3938,81243,"81243, Germany",48.1461738,11.4370982
3939,82490,"82490, Germany",47.5286738,11.1342039
3940,64658,"64658, Germany",49.64952299999999,8.7838344
3941,37085,"37085, Germany",51.5167266,9.970987000000001
3942,19209,"19209, Germany",53.6527757,11.1745225
3943,1139,"01139, Germany",51.0747119,13.6846314
3944,59457,"59457, Germany",51.5548237,7.899810899999999
3945,36205,"36205, Germany",51.0801415,9.957245499999999
3946,1844,"01844, Germany",51.035552,14.2260006
3947,91230,"91230, Germany",49.4937248,11.4719142
3948,2747,"02747, Germany",51.0275548,14.7542719
3949,54589,"54589, Germany",50.34095139999999,6.5271648
3950,35216,"35216, Germany",50.9315987,8.5183866
3951,77716,"77716, Germany",48.2828764,8.1098985
3952,97346,"97346, Germany",49.6712036,10.3220782
3953,3048,"03048, Germany",51.7444378,14.3180387
3954,72419,"72419, Germany",48.24883550000001,9.182758
3955,73463,"73463, Germany",48.8837557,10.1934823
3956,74572,"74572, Germany",49.2911775,9.9706951
3957,86935,"86935, Germany",47.9057527,10.970934
3958,60438,"60438, Germany",50.1768753,8.6302933
3959,82269,"82269, Germany",48.1427211,10.9872306
3960,38553,"38553, Germany",52.41543249999999,10.5911613
3961,74909,"74909, Germany",49.3287601,8.8234853
3962,14195,"14195, Germany",52.4532523,13.2885484
3963,72649,"72649, Germany",48.6524205,9.2765261
3964,71394,"71394, Germany",48.7894416,9.334664799999999
3965,24568,"24568, Germany",53.8366334,9.9385335
3966,73572,"73572, Germany",48.8491067,9.951885899999999
3967,37199,"37199, Germany",51.66222759999999,10.1744846
3968,34134,"34134, Germany",51.285338,9.4690759
3969,35719,"35719, Germany",50.8067875,8.433095999999999
3970,56322,"56322, Germany",50.2543658,7.6472777
3971,16949,"16949, Germany",53.2488292,12.042849
3972,59519,"59519, Germany",51.47602999999999,8.123169899999999
3973,45359,"45359, Germany",51.465929,6.9259698
3974,84066,"84066, Germany",48.7652017,12.2296189
3975,16247,"16247, Germany",52.9794582,13.7448595
3976,69117,"69117, Germany",49.3928952,8.7202574
3977,86643,"86643, Germany",48.7638121,11.0465222
3978,78609,"78609, Germany",48.0268465,8.6022245
3979,21449,"21449, Germany",53.3118884,10.288329
3980,39439,"39439, Germany",51.7975334,11.6126844
3981,25946,"25946, Germany",54.6469737,8.336001699999999
3982,86161,"86161, Germany",48.3459285,10.9160825
3983,38324,"38324, Germany",52.1114587,10.5945145
3984,84036,"84036, Germany",48.5236479,12.2053632
3985,86860,"86860, Germany",47.9941857,10.702901
3986,75050,"75050, Germany",49.1536293,8.9753569
3987,49393,"49393, Germany",52.6505733,8.262597999999999
3988,37276,"37276, Germany",51.2058682,10.0668373
3989,17429,"17429, Germany",53.94046299999999,14.0717513
3990,51570,"51570, Germany",50.7880324,7.565531900000001
3991,94529,"94529, Germany",48.6723603,13.2892349
3992,79874,"79874, Germany",47.9393855,8.0770384
3993,7929,"07929, Germany",50.48443899999999,11.6672797
3994,44269,"44269, Germany",51.4918437,7.5319762
3995,84453,"84453, Germany",48.2428386,12.5056618
3996,39317,"39317, Germany",52.3835036,11.9841315
3997,36269,"36269, Germany",50.8417458,10.0002167
3998,2689,"02689, Germany",51.0445876,14.4271742
3999,14052,"14052, Germany",52.5127375,13.2595232
4000,66299,"66299, Germany",49.3224126,7.0972442
4001,95466,"95466, Germany",49.9412634,11.7227421
4002,49134,"49134, Germany",52.33309449999999,8.041220299999999
4003,51069,"51069, Germany",50.9927042,7.0565351
4004,6901,"06901, Germany",51.7845531,12.6593912
4005,67317,"67317, Germany",49.496395,8.0730822
4006,49477,"49477, Germany",52.2750008,7.7099696
4007,35606,"35606, Germany",50.5519629,8.4165038
4008,71334,"71334, Germany",48.8293399,9.3329481
4009,73235,"73235, Germany",48.61452509999999,9.5529025
4010,19963,"19963, Germany",38.9340074,-75.3878525
4011,38275,"38275, Germany",52.053048,10.3283409
4012,47259,"47259, Germany",51.3543213,6.715193699999999
4013,73072,"73072, Germany",48.6937371,9.812698
4014,21385,"21385, Germany",53.12501950000001,10.2123868
4015,47638,"47638, Germany",51.4220239,6.2540853
4016,15370,"15370, Germany",52.5271932,13.7721525
4017,23749,"23749, Germany",54.2307834,11.036335
4018,55765,"55765, Germany",49.6429337,7.173556899999999
4019,9249,"09249, Germany",50.9176492,12.8433679
4020,42277,"42277, Germany",51.2831824,7.215241700000001
4021,40593,"40593, Germany",51.1403079,6.8685413
4022,86854,"86854, Germany",48.0613099,10.6819441
4023,66130,"66130, Germany",49.1950379,7.066617099999999
4024,70565,"70565, Germany",48.7157428,9.117814000000001
4025,32600,"32600, Germany",na,na
4026,93138,"93138, Germany",49.0692652,12.0620211
4027,99762,"99762, Germany",51.5696178,10.8793392
4028,96123,"96123, Germany",49.9122281,11.0092936
4029,94360,"94360, Germany",48.9759204,12.6803915
4030,86874,"86874, Germany",48.1030819,10.5567116
4031,47665,"47665, Germany",51.6263468,6.3801061
4032,56581,"56581, Germany",50.5141196,7.466845499999999
4033,49459,"49459, Germany",52.52574569999999,8.367428499999999
4034,95173,"95173, Germany",50.2003721,12.0881469
4035,37213,"37213, Germany",51.342462,9.854919599999999
4036,36289,"36289, Germany",50.8815014,9.856631499999999
4037,34633,"34633, Germany",50.80521299999999,9.3851746
4038,46395,"46395, Germany",51.8266853,6.587619999999999
4039,92260,"92260, Germany",49.4406414,11.7625257
4040,52223,"52223, Germany",50.7479452,6.214423399999999
4041,42549,"42549, Germany",51.3309978,7.0224783
4042,78465,"78465, Germany",47.7247566,9.1567227
4043,44319,"44319, Germany",51.53752679999999,7.602083399999999
4044,37632,"37632, Germany",51.9297148,9.6380382
4045,86165,"86165, Germany",48.3815038,10.9397471
4046,54421,"54421, Germany",49.6755121,6.874675
4047,24623,"24623, Germany",53.9736335,9.9688298
4048,58454,"58454, Germany",51.4509553,7.395169999999999
4049,32479,"32479, Germany",52.3121379,8.7834291
4050,7927,"07927, Germany",50.4059405,11.8185404
4051,88677,"88677, Germany",47.7243575,9.406025
4052,74251,"74251, Germany",49.129622,9.3228481
4053,25764,"25764, Germany",54.2031076,8.9138643
4054,37075,"37075, Germany",51.5366679,10.0022888
4055,79194,"79194, Germany",48.0423901,7.8669573
4056,64319,"64319, Germany",49.79339909999999,8.582989399999999
4057,34289,"34289, Germany",51.3802214,9.2664336
4058,83410,"83410, Germany",47.92388829999999,12.8783479
4059,21033,"21033, Germany",53.5061514,10.1568645
4060,65554,"65554, Germany",50.4367119,8.0874033
4061,25850,"25850, Germany",54.5639477,9.2232117
4062,28207,"28207, Germany",53.06428829999999,8.8696848
4063,54614,"54614, Germany",50.1584758,6.4593637
4064,26670,"26670, Germany",53.2895011,7.762403399999999
4065,24235,"24235, Germany",54.4022213,10.2255944
4066,63939,"63939, Germany",49.7955315,9.1547643
4067,36115,"36115, Germany",50.53195789999999,9.9821628
4068,64385,"64385, Germany",49.7117239,8.8461413
4069,14624,"14624, Germany",52.51650919999999,13.0650141
4070,74746,"74746, Germany",49.56254819999999,9.429776
4071,24161,"24161, Germany",54.3943283,10.1154382
4072,73033,"73033, Germany",48.7098377,9.653160399999999
4073,95032,"95032, Germany",50.2939903,11.9050501
4074,66504,"66504, Germany",49.18773179999999,7.503969999999999
4075,65620,"65620, Germany",50.50771959999999,8.0920642
4076,73485,"73485, Germany",48.9488451,10.3753237
4077,72534,"72534, Germany",48.2756258,9.4750456
4078,30179,"30179, Germany",52.41240089999999,9.757545499999999
4079,84028,"84028, Germany",48.5390097,12.1581336
4080,32423,"32423, Germany",52.2937952,8.9553818
4081,75217,"75217, Germany",48.86691760000001,8.603323399999999
4082,86500,"86500, Germany",48.3415178,10.6948001
4083,71032,"71032, Germany",48.6802429,9.055195
4084,71543,"71543, Germany",49.08759130000001,9.4797671
4085,54497,"54497, Germany",49.8217679,7.104431099999999
4086,41541,"41541, Germany",51.132252,6.8268745
4087,95362,"95362, Germany",50.1440665,11.5886595
4088,63869,"63869, Germany",50.0278731,9.3752696
4089,70376,"70376, Germany",48.82035339999999,9.203193899999999
4090,71735,"71735, Germany",48.87977129999999,8.9653641
4091,46045,"46045, Germany",51.4674055,6.8560957
4092,97230,"97230, Germany",49.8271889,10.0063184
4093,74582,"74582, Germany",49.2536814,9.930940399999999
4094,38836,"38836, Germany",52.0089346,10.8644139
4095,6800,"06800, Germany",51.6867172,12.3244636
4096,23626,"23626, Germany",53.9422666,10.7458221
4097,24214,"24214, Germany",54.4108044,9.978799
4098,47839,"47839, Germany",51.3869582,6.510621
4099,56076,"56076, Germany",50.33056269999999,7.632123399999999
4100,77784,"77784, Germany",48.3778285,8.1349097
4101,73116,"73116, Germany",48.7602117,9.686658
4102,81673,"81673, Germany",48.1262953,11.6330728
4103,88450,"88450, Germany",48.0420019,10.0830793
4104,6242,"06242, Germany",51.279173,11.8881677
4105,44628,"44628, Germany",51.55753199999999,7.2451473
4106,83707,"83707, Germany",47.7166716,11.7199081
4107,17039,"17039, Germany",53.6039926,13.2898821
4108,26219,"26219, Germany",53.00591069999999,7.954321599999999
4109,71566,"71566, Germany",48.9319113,9.576713
4110,91560,"91560, Germany",49.3400573,10.7896074
4111,12589,"12589, Germany",52.4484962,13.7039685
4112,23972,"23972, Germany",53.8419403,11.4594213
4113,98634,"98634, Germany",50.60617449999999,10.1562028
4114,67360,"67360, Germany",49.2418793,8.3454993
4115,93055,"93055, Germany",48.9966449,12.1671473
4116,19417,"19417, Germany",53.7913061,11.6468601
4117,65239,"65239, Germany",50.0215517,8.3567909
4118,38116,"38116, Germany",52.27744380000001,10.4502042
4119,99428,"99428, Germany",50.9603025,11.2556246
4120,52072,"52072, Germany",50.8247238,6.0440697
4121,2627,"02627, Germany",51.1485841,14.5695538
4122,96342,"96342, Germany",50.3067714,11.281644
4123,71706,"71706, Germany",48.9124811,9.065800399999999
4124,54664,"54664, Germany",49.906188,6.6355682
